YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W12,1754,0,491,0,74400,AT,8901064,AT,Age50_59,MOD,1396889
2021-W12,7055,0,2,0,19200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W12,1343,0,567,0,74400,AT,8901064,AT,Age60_69,MOD,1016016
2021-W12,3847,0,1611,0,128700,AT,8901064,AT,Age60_69,COM,1016016
2021-W12,9787,0,1,0,19200,AT,8901064,AT,Age70_79,AZ,769199
2021-W12,3842,0,533,0,74400,AT,8901064,AT,Age70_79,MOD,769199
2021-W12,9126,0,2803,0,128700,AT,8901064,AT,Age70_79,COM,769199
2021-W12,7063,0,38402,0,128700,AT,8901064,AT,Age80+,COM,474047
2021-W12,3365,0,12,0,19200,AT,8901064,AT,Age80+,AZ,474047
2021-W12,1319,0,206,0,74400,AT,8901064,AT,Age80+,MOD,474047
2020-W53,611,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2020-W53,183,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2020-W53,794,,0,0,9750,BE,11522440,BE,ALL,COM,9202196
2020-W53,15,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2020-W53,100,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2020-W53,68,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2020-W53,61,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2020-W53,76,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2020-W53,474,,0,0,,BE,11522440,BE,Age80+,COM,656762
2020-W53,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2020-W53,210,,0,0,,BE,11522440,BE,HCW,COM,
2020-W53,584,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W01,19918,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W01,6617,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W01,26535,,0,0,162825,BE,11522440,BE,ALL,COM,9202196
2021-W01,320,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W01,3895,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W01,2393,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W01,2114,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W01,3305,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W01,14499,,0,0,,BE,11522440,BE,Age80+,COM,656762
2021-W01,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W01,7741,,0,0,,BE,11522440,BE,HCW,COM,
2021-W01,18794,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W02,71603,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W02,2,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W02,1,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W02,25784,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W02,97387,,0,0,97500,BE,11522440,BE,ALL,COM,9202196
2021-W02,3,,0,0,8400,BE,11522440,BE,ALL,MOD,9202196
2021-W02,0,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W02,1753,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W02,14899,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W02,1,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W02,0,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W02,9060,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W02,0,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W02,7155,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W02,0,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W02,10952,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W02,53496,,0,0,,BE,11522440,BE,Age80+,COM,656762
2021-W02,2,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W02,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W02,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W02,29726,,0,0,,BE,11522440,BE,HCW,COM,
2021-W02,1,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W02,67661,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W02,2,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W03,403,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W03,51463,,582,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W03,64368,,170,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W03,3971,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W03,4374,,0,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W03,115831,,752,0,86580,BE,11522440,BE,ALL,COM,9202196
2021-W03,6534,,15,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W03,240,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W03,37982,,94,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W03,2636,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W03,1095,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W03,19084,,61,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W03,11750,,57,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W03,375,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W03,9394,,73,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W03,26,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W03,2,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W03,30319,,452,0,,BE,11522440,BE,Age80+,COM,656762
2021-W03,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W03,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W03,4279,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W03,71566,,198,0,,BE,11522440,BE,HCW,COM,
2021-W03,95,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W03,44265,,554,0,,BE,11522440,BE,LTCF,COM,
2021-W04,19079,,18319,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W04,171,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W04,1480,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W04,44286,,6181,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W04,63365,,24500,0,78390,BE,11522440,BE,ALL,COM,9202196
2021-W04,1651,,0,0,13200,BE,11522440,BE,ALL,MOD,9202196
2021-W04,4717,,283,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W04,93,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W04,973,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W04,26222,,3650,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W04,414,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W04,12759,,2240,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W04,7013,,1982,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W04,166,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W04,3849,,3056,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W04,4,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W04,8217,,13281,0,,BE,11522440,BE,Age80+,COM,656762
2021-W04,1,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W04,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W04,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W04,48920,,7254,0,,BE,11522440,BE,HCW,COM,
2021-W04,1618,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W04,14445,,17246,0,,BE,11522440,BE,LTCF,COM,
2021-W04,33,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W05,1258,,5,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W05,10363,,68018,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W05,8286,,5,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W05,23558,,24232,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W05,33921,,92250,0,97110,BE,11522440,BE,ALL,COM,9202196
2021-W05,0,,0,0,48000,BE,11522440,BE,ALL,AZ,9202196
2021-W05,9544,,10,0,25200,BE,11522440,BE,ALL,MOD,9202196
2021-W05,2015,,1599,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W05,551,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W05,14320,,13968,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W05,5378,,4,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W05,2357,,1,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W05,7074,,8607,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W05,1144,,2,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W05,3988,,6769,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W05,100,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W05,1987,,10370,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W05,14,,3,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W05,4388,,50879,0,,BE,11522440,BE,Age80+,COM,656762
2021-W05,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W05,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W05,26326,,27965,0,,BE,11522440,BE,HCW,COM,
2021-W05,9212,,7,0,,BE,11522440,BE,HCW,MOD,
2021-W05,332,,3,0,,BE,11522440,BE,LTCF,MOD,
2021-W05,7595,,64285,0,,BE,11522440,BE,LTCF,COM,
2021-W06,3,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W06,5944,,49936,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W06,1414,,3,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W06,300,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W06,16711,,60791,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W06,7774,,8,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W06,303,,0,0,57600,BE,11522440,BE,ALL,AZ,9202196
2021-W06,9188,,11,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W06,22655,,110727,0,98280,BE,11522440,BE,ALL,COM,9202196
2021-W06,422,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W06,1295,,6174,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W06,23,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W06,239,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W06,4645,,4,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W06,9975,,35671,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W06,2707,,4,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W06,5380,,18246,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W06,38,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W06,1226,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W06,2805,,11427,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W06,3,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W06,1125,,9143,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W06,168,,2,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W06,0,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W06,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W06,2014,,29366,0,,BE,11522440,BE,Age80+,COM,656762
2021-W06,20,,1,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W06,303,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W06,8755,,8,0,,BE,11522440,BE,HCW,MOD,
2021-W06,18647,,67755,0,,BE,11522440,BE,HCW,COM,
2021-W06,0,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W06,433,,3,0,,BE,11522440,BE,LTCF,MOD,
2021-W06,4008,,42972,0,,BE,11522440,BE,LTCF,COM,
2021-W07,6450,,18720,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W07,5,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W07,232,,339,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W07,573,,3077,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W07,30388,,43329,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W07,10154,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W07,805,,3416,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W07,36838,,62049,0,117000,BE,11522440,BE,ALL,COM,9202196
2021-W07,10159,,0,0,96000,BE,11522440,BE,ALL,AZ,9202196
2021-W07,35,,159,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W07,3144,,4607,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W07,726,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W07,341,,2047,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W07,18767,,25694,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W07,6652,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W07,197,,871,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W07,8429,,12489,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W07,2772,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W07,169,,320,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W07,4362,,6861,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W07,5,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W07,51,,19,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W07,0,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W07,1204,,3723,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W07,884,,8136,0,,BE,11522440,BE,Age80+,COM,656762
2021-W07,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W07,12,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W07,33621,,47871,0,,BE,11522440,BE,HCW,COM,
2021-W07,685,,3344,0,,BE,11522440,BE,HCW,MOD,
2021-W07,10158,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W07,1,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W07,3217,,14178,0,,BE,11522440,BE,LTCF,COM,
2021-W07,120,,72,0,,BE,11522440,BE,LTCF,MOD,
2021-W08,239,,181,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W08,8579,,9934,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W08,49,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W08,234,,1727,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W08,45524,,22731,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W08,33996,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W08,473,,1908,0,48000,BE,11522440,BE,ALL,MOD,9202196
2021-W08,54103,,32665,0,120510,BE,11522440,BE,ALL,COM,9202196
2021-W08,34045,,0,0,88800,BE,11522440,BE,ALL,AZ,9202196
2021-W08,1858,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W08,4450,,1952,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W08,11,,97,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W08,136,,1158,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W08,26960,,13892,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W08,23779,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W08,87,,472,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W08,14029,,6736,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W08,8356,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W08,88,,173,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W08,6316,,3852,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W08,39,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W08,10,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W08,1392,,1926,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W08,104,,6,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W08,47,,2,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W08,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W08,871,,4156,0,,BE,11522440,BE,Age80+,COM,656762
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W08,281,,1873,0,,BE,11522440,BE,HCW,MOD,
2021-W08,50444,,25403,0,,BE,11522440,BE,HCW,COM,
2021-W08,34022,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W08,192,,35,0,,BE,11522440,BE,LTCF,MOD,
2021-W08,3659,,7262,0,,BE,11522440,BE,LTCF,COM,
2021-W08,23,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W09,2214,,1236,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W09,20245,,5361,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W09,3121,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W09,43072,,15931,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W09,6710,,7941,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W09,60010,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W09,63131,,0,0,124800,BE,11522440,BE,ALL,AZ,9202196
2021-W09,63318,,21292,0,114660,BE,11522440,BE,ALL,COM,9202196
2021-W09,8924,,9177,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W09,594,,526,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W09,5367,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W09,4446,,1161,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W09,3788,,5170,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W09,24318,,9627,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W09,40586,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W09,2327,,2245,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W09,14144,,5089,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W09,14029,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W09,1938,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W09,9149,,2634,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W09,1449,,1122,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W09,837,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W09,544,,97,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W09,4450,,973,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W09,221,,17,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W09,346,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W09,6646,,1754,0,,BE,11522440,BE,Age80+,COM,656762
2021-W09,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W09,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W09,1,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W09,61229,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W09,49262,,17813,0,,BE,11522440,BE,HCW,COM,
2021-W09,7674,,8855,0,,BE,11522440,BE,HCW,MOD,
2021-W09,1902,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W09,14055,,3479,0,,BE,11522440,BE,LTCF,COM,
2021-W09,1250,,322,0,,BE,11522440,BE,LTCF,MOD,
2021-W10,20015,,2,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W10,26805,,6339,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W10,2891,,1432,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W10,30368,,27781,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W10,57406,,4,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W10,3425,,7871,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W10,6316,,9303,0,63600,BE,11522440,BE,ALL,MOD,9202196
2021-W10,57173,,34120,0,117000,BE,11522440,BE,ALL,COM,9202196
2021-W10,77421,,6,0,60000,BE,11522440,BE,ALL,AZ,9202196
2021-W10,3527,,2829,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W10,5556,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W10,416,,428,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W10,1809,,4733,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W10,38856,,2,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W10,15381,,17013,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W10,1191,,2710,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W10,12953,,2,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W10,11302,,7893,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W10,1138,,1237,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W10,7601,,2,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W10,13127,,4169,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W10,7263,,1168,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W10,891,,174,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W10,6563,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W10,5851,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W10,6415,,1002,0,,BE,11522440,BE,Age80+,COM,656762
2021-W10,862,,21,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W10,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W10,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W10,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W10,0,,8866,0,,BE,11522440,BE,HCW,MOD,
2021-W10,0,,30855,0,,BE,11522440,BE,HCW,COM,
2021-W10,0,,6,0,,BE,11522440,BE,HCW,AZ,
2021-W10,0,,437,0,,BE,11522440,BE,LTCF,MOD,
2021-W10,0,,3265,0,,BE,11522440,BE,LTCF,COM,
2021-W10,0,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W11,17332,,229,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W11,29230,,7862,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W11,108768,,46,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W11,18670,,42523,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W11,42287,,85,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W11,2609,,535,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W11,151055,,131,0,26400,BE,11522440,BE,ALL,AZ,9202196
2021-W11,47900,,50385,0,117000,BE,11522440,BE,ALL,COM,9202196
2021-W11,19941,,764,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W11,1988,,4068,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W11,5799,,11,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W11,244,,33,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W11,22175,,49,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W11,10903,,25163,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W11,1311,,323,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W11,14302,,24,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W11,5634,,13222,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W11,1050,,179,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W11,19395,,26,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W11,6661,,5954,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W11,3085,,167,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W11,26707,,14,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W11,9779,,1235,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W11,8518,,50,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W11,5729,,12,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W11,62666,,6,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W11,12790,,673,0,,BE,11522440,BE,Age80+,COM,656762
2021-W11,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W11,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W11,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W11,0,,641,0,,BE,11522440,BE,HCW,MOD,
2021-W11,0,,47197,0,,BE,11522440,BE,HCW,COM,
2021-W11,0,,104,0,,BE,11522440,BE,HCW,AZ,
2021-W11,0,,3188,0,,BE,11522440,BE,LTCF,COM,
2021-W11,0,,27,0,,BE,11522440,BE,LTCF,AZ,
2021-W11,0,,123,0,,BE,11522440,BE,LTCF,MOD,
2021-W12,2895,,190,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W12,25616,,2561,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W12,38023,,3,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W12,624,,108,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W12,4562,,8357,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W12,6716,,4,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W12,3519,,298,0,,BE,11522440,BE,ALL,MOD,9202196
2021-W12,44739,,7,0,,BE,11522440,BE,ALL,AZ,9202196
2021-W12,30178,,10918,0,,BE,11522440,BE,ALL,COM,9202196
2021-W12,82,,4,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W12,446,,751,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W12,692,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W12,2508,,4731,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W12,3755,,1,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W12,382,,67,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W12,160,,37,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W12,1601,,2871,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W12,2267,,3,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W12,420,,59,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W12,2573,,1738,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W12,2843,,2,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W12,11271,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W12,9715,,498,0,,BE,11522440,BE,Age70_79,COM,924351
